,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
415,416,20,2,4.290459441148391,9.093694189856862,0,1,0,3,0,3,0,7,2,0,0,1,7,5,0,0,0,0,8,8,2,0.0,1,3,2,2,4,0,2,24,6,0,1316,1340,0,0,1,3,7.200424892944957,0,0,7.200424892944957,0,0,2,0,3,1,2,6,4,0,3,0,0.0,0,2,396,3,3,2,100,30,0,0,0,0,0,2,1,0,8,2007,1,3,12.106992367829498,0,0,0
416,417,60,2,4.30406509320417,8.967504187316237,0,1,3,3,0,3,0,18,2,0,0,2,6,7,28,28,1,0,3,3,1,203.0,3,3,1,4,4,4,0,209,6,0,463,672,0,4,1,3,6.51025834052315,728,0,7.24422751560335,0,0,1,1,3,1,3,6,4,1,5,0,28.0,0,2,440,3,3,2,0,0,0,0,0,0,0,2,1,0,3,2006,3,2,11.915051671812877,0,0,0
417,418,70,2,4.454347296253507,10.017708696626151,0,1,0,3,0,3,0,5,1,0,0,2,6,6,89,57,1,0,9,7,2,0.0,3,3,0,2,4,4,1,1128,6,0,242,1370,1,4,0,0,7.222566018822171,1254,0,7.8724551500639794,1,0,2,1,4,1,3,10,4,1,2,3,89.0,3,3,864,3,3,0,0,0,0,0,0,0,0,2,1,0,11,2007,3,2,12.384218830913648,0,0,0
418,419,50,2,4.0943445622221,9.006999447958153,0,1,3,3,0,3,0,6,2,0,0,0,5,6,67,57,0,0,4,4,2,0.0,3,3,0,4,4,4,0,312,6,0,444,756,0,1,0,1,6.628041376179533,378,0,7.033506484287697,1,0,1,1,3,1,3,7,4,0,3,3,67.0,3,1,240,3,3,1,0,0,0,0,0,0,0,2,1,0,4,2007,3,4,11.744037185933616,0,0,0
419,420,20,2,4.174387269895637,9.041921720351219,0,1,3,3,0,3,0,11,2,0,0,1,5,6,42,42,0,0,8,8,2,0.0,3,3,1,4,4,4,1,775,6,0,281,1056,0,0,1,3,6.962243464266207,0,0,6.962243464266207,1,0,1,0,3,1,3,6,4,1,1,0,42.0,3,1,304,3,3,2,0,85,184,0,0,0,0,2,1,0,7,2010,3,2,11.863582336583399,0,0,0
420,421,90,3,4.356708826689592,8.862200330487287,0,1,3,3,0,3,0,10,2,0,2,4,7,5,11,10,0,0,8,8,1,200.0,3,1,2,2,1,1,2,1309,6,0,35,1344,0,0,1,3,7.203405521083095,0,0,7.203405521083095,2,0,2,0,2,2,3,8,4,0,3,0,11.0,0,4,784,3,3,2,0,0,0,0,0,0,0,2,1,0,11,2008,3,4,12.237086699059343,0,0,0
421,422,20,2,4.23410650459726,9.719264188452577,0,1,0,3,0,2,0,12,2,0,0,1,6,7,32,9,0,0,2,2,4,126.0,1,3,1,2,4,4,0,1246,6,0,356,1602,0,2,1,3,7.379008127628304,0,0,7.379008127628304,0,1,2,0,3,1,2,8,4,1,5,0,32.0,0,2,529,3,3,2,240,0,0,0,0,0,0,2,1,0,6,2009,3,2,12.2783933071098,1,0,0
422,423,20,2,4.605170185988092,9.98736903651683,0,1,3,1,0,3,1,10,0,0,0,1,5,5,54,54,1,0,3,3,2,0.0,3,3,1,4,4,4,6,0,6,0,988,988,0,0,1,0,6.895682697747868,0,0,6.895682697747868,0,0,1,0,2,1,3,4,4,0,3,0,54.0,2,2,520,3,3,0,0,0,0,0,0,0,0,2,1,0,2,2008,3,2,11.635143097694478,0,0,0
423,424,60,2,4.382026634673881,9.126958763037132,0,1,3,3,0,3,0,13,2,0,0,2,8,5,10,10,0,0,8,8,1,473.0,1,3,2,2,4,4,2,986,6,0,484,1470,0,2,1,3,7.293017679772782,1160,0,7.874739125171811,1,0,2,1,4,1,2,8,4,1,5,0,10.0,0,3,696,3,3,2,0,66,0,0,0,0,0,2,1,0,6,2008,3,2,12.66032791780777,0,0,0
424,425,20,2,4.276666119016055,9.104979856318357,0,1,3,3,0,3,0,11,2,0,0,1,6,5,52,52,0,0,9,9,1,74.0,3,3,1,2,4,4,3,616,6,0,580,1196,0,2,1,0,7.086737934510577,0,0,7.086737934510577,1,0,1,0,2,1,3,6,4,1,2,0,52.0,2,1,297,3,3,2,0,44,0,0,0,0,0,2,1,0,5,2008,3,2,11.842229212112828,0,0,0
425,426,60,3,4.0943445622221,8.125039097367745,0,0,3,1,0,3,0,15,2,0,0,2,7,8,63,17,0,0,3,3,2,0.0,3,1,1,4,4,4,6,0,6,0,651,651,0,2,1,3,6.561030665896573,682,0,7.236339342754344,0,0,1,1,3,1,3,6,4,2,2,3,62.0,3,1,240,3,3,1,0,0,126,0,0,0,0,2,1,0,9,2009,3,2,11.813030057420567,0,0,0
426,427,80,2,4.23410650459726,9.457200449907708,0,1,3,2,0,3,1,19,2,0,0,5,7,5,20,20,0,0,9,9,1,145.0,1,3,2,2,4,1,2,1518,6,0,0,1518,0,2,1,3,7.404887575616125,0,0,7.404887575616125,1,1,2,0,2,1,2,5,4,1,5,0,20.0,0,2,569,3,3,2,80,0,0,0,396,0,0,2,1,0,8,2009,3,2,12.524526376648708,1,0,0
427,428,20,2,4.343805421853684,9.058703197313223,0,1,0,3,0,3,0,11,2,0,0,1,4,6,51,51,1,0,4,4,2,0.0,3,3,1,4,4,4,5,288,6,0,619,907,0,0,1,3,6.810142450115136,0,0,6.810142450115136,0,0,1,0,3,1,3,5,4,0,3,3,44.0,3,1,352,3,3,2,0,0,0,0,0,0,0,2,1,0,7,2008,3,2,11.59917655301345,0,0,0
428,429,20,2,4.1588830833596715,8.819073983267831,0,1,3,3,0,3,0,4,2,0,0,1,7,5,0,0,0,0,8,8,1,108.0,1,3,2,2,4,4,2,664,6,0,544,1208,0,0,1,3,7.0967213784947605,0,0,7.0967213784947605,1,0,2,0,2,1,2,6,4,0,3,0,0.0,2,2,628,3,3,2,105,54,0,0,0,0,0,2,1,0,9,2007,1,3,12.182804018590819,0,0,0
429,430,20,2,4.867534450455582,9.346356175893625,0,1,0,3,0,0,0,22,2,0,0,1,6,5,21,21,0,0,3,3,2,0.0,3,3,1,2,4,3,2,1005,6,0,387,1392,0,4,1,3,7.252762418053187,0,0,7.252762418053187,1,0,2,0,3,1,2,6,4,1,5,0,21.0,3,2,576,3,3,2,0,0,169,0,0,0,0,2,1,0,3,2009,3,2,12.072541252905651,0,0,0
430,431,160,3,3.044522437723423,7.426549072397305,0,1,3,3,0,3,0,1,2,0,3,2,6,5,37,37,0,0,3,3,1,232.0,3,3,1,4,4,4,0,387,6,0,96,483,0,4,1,3,6.180016653652572,504,0,6.894670039433482,0,0,1,1,2,1,3,4,4,0,3,3,37.0,3,1,264,3,3,2,0,0,0,0,0,0,0,2,1,0,7,2008,0,0,11.355101379776661,0,0,0
431,432,50,3,4.0943445622221,8.628018746505122,0,1,0,0,0,3,0,15,1,0,0,0,6,7,88,10,0,0,4,4,2,0.0,3,3,0,4,4,4,6,0,6,0,901,901,0,2,1,3,6.992096427415888,110,0,7.088408778675395,0,0,1,0,4,1,3,7,4,0,3,4,28.0,1,0,0,1,1,0,0,98,0,0,0,0,0,3,1,0,9,2008,2,0,11.288531131754366,0,0,1
432,433,160,3,3.1780538303479458,7.560080465021827,0,1,3,3,0,3,0,1,2,0,4,2,5,5,36,36,0,0,3,3,1,376.0,3,3,1,4,4,4,0,471,6,0,294,765,0,0,1,3,6.639875833826536,600,0,7.21890970761906,1,0,1,1,2,1,3,6,0,0,3,3,36.0,3,2,440,3,3,2,240,36,0,0,0,0,0,2,1,0,8,2007,3,2,11.715866308966918,0,0,0
433,434,60,2,4.605170185988092,9.29090601981575,0,1,0,3,0,0,0,7,2,0,0,2,6,5,11,10,0,0,8,8,2,0.0,3,3,2,2,4,4,6,0,6,0,926,926,0,0,1,3,6.8308742346461795,678,0,7.38025578842646,0,0,2,1,3,1,3,7,4,1,5,0,11.0,0,2,470,3,3,2,0,36,0,0,0,0,0,2,1,0,7,2008,3,2,12.106252310247962,0,0,0
434,435,180,3,3.044522437723423,7.5443321080536885,0,1,3,3,0,3,0,9,2,0,3,4,4,7,36,36,0,0,2,2,2,0.0,3,1,1,2,4,0,0,495,6,0,135,630,0,2,1,3,6.4457198193855785,0,0,6.4457198193855785,1,0,1,0,1,1,3,3,4,0,3,4,28.0,1,0,0,1,1,2,88,0,0,0,0,0,0,2,1,0,6,2008,3,2,11.302204433654575,0,0,1
435,436,60,2,3.7612001156935624,9.274910142625483,0,1,1,3,0,1,0,4,3,0,0,2,7,6,13,13,0,0,8,8,2,0.0,1,3,2,2,4,0,2,385,0,344,70,799,0,0,1,3,6.717804695023691,834,0,7.415175109613295,1,0,2,1,3,1,2,6,4,1,5,0,13.0,2,2,550,3,3,2,158,61,0,0,0,0,0,2,1,0,4,2009,2,2,12.26434155365415,0,0,0
436,437,50,3,3.6888794541139363,8.389359819906353,0,1,3,3,0,3,0,15,2,0,0,0,6,8,86,56,0,0,7,7,2,0.0,3,3,0,1,4,4,6,0,6,0,648,648,0,4,1,0,6.598509028614515,384,0,7.0192966537150445,0,0,1,0,2,1,3,6,4,0,3,3,16.0,3,2,440,3,3,2,0,0,0,0,0,0,0,2,1,0,10,2006,3,2,11.661345470088502,0,0,0
437,438,45,3,3.912023005428146,8.699514748210191,0,1,3,3,0,3,0,2,2,0,0,3,6,7,83,5,0,0,9,9,2,0.0,1,3,2,4,4,4,6,0,6,0,884,884,0,2,1,3,6.806829360392176,0,0,6.806829360392176,0,0,1,0,2,1,3,4,4,0,3,3,83.0,3,1,180,3,3,2,0,0,105,0,0,0,0,2,1,0,1,2009,3,2,11.686878772093667,0,0,0
438,439,30,2,3.6888794541139363,8.361708288575842,0,1,3,3,0,3,0,5,2,0,0,1,5,6,94,5,0,0,10,7,2,0.0,3,3,2,4,4,4,3,365,6,0,75,440,0,4,0,3,6.542471960506805,0,0,6.542471960506805,0,0,1,0,2,1,2,4,4,1,2,3,17.0,3,1,352,2,3,1,0,0,34,0,0,0,0,3,1,0,3,2007,3,2,11.411446296020374,0,0,0
439,440,50,2,4.204692619390966,9.421735176255844,0,0,3,3,0,0,0,6,2,0,0,0,6,8,89,9,0,0,9,9,2,0.0,3,3,0,4,0,3,6,0,6,0,684,684,0,2,1,3,6.52795791762255,512,0,7.086737934510577,0,0,1,0,3,1,2,7,4,0,3,3,4.0,3,2,528,3,3,2,0,46,0,0,0,0,0,0,0,800,8,2009,2,2,11.608235644774552,0,0,0
440,441,20,2,4.653960350157523,9.644133752071205,0,1,3,3,0,3,0,14,2,0,0,1,10,5,1,1,1,0,8,8,4,200.0,0,3,2,0,4,1,2,1767,0,539,788,3094,0,0,1,3,7.784057002639929,0,0,7.784057002639929,1,0,2,0,2,1,0,10,4,2,2,0,1.0,0,3,672,3,3,2,0,72,0,0,170,0,0,2,1,0,4,2009,3,2,13.226723392728571,0,0,0
441,442,90,2,4.5217885770490405,9.401621670141608,0,1,3,3,0,3,0,6,2,0,2,1,4,4,53,53,0,0,8,8,1,270.0,3,3,1,4,4,4,0,133,6,0,1307,1440,0,4,0,1,7.272398392570047,0,0,7.272398392570047,0,0,2,0,4,2,1,8,4,0,3,4,28.0,1,0,0,1,1,2,0,0,0,0,0,0,0,2,1,0,9,2008,3,2,11.678439903447801,0,0,1
442,443,50,3,3.9512437185814275,8.738735461363474,0,1,3,3,0,3,0,2,2,0,0,0,5,7,78,16,0,0,4,4,2,0.0,3,3,2,4,4,4,6,0,6,0,1078,1078,0,4,1,3,7.028201432058005,445,0,7.360739903058278,0,0,2,0,3,1,3,8,4,1,2,3,78.0,3,2,360,3,3,1,0,0,0,0,0,0,0,2,1,0,6,2008,3,2,12.000891794590137,0,0,0
443,444,120,2,3.970291913552122,8.274357006756292,0,1,3,3,0,3,0,0,2,0,4,1,7,5,1,0,0,0,10,10,1,72.0,1,3,2,0,4,0,6,0,6,0,1258,1258,0,0,1,3,7.1372784372603855,0,0,7.1372784372603855,0,0,2,0,2,1,2,6,4,1,2,0,0.0,0,3,648,3,3,2,144,16,0,0,0,0,0,2,1,0,6,2007,1,3,12.058152515453552,0,0,0
444,445,60,2,4.248495242049359,9.07680897935166,0,1,3,3,0,3,0,4,2,0,0,2,7,5,14,13,0,0,8,8,2,0.0,1,1,2,2,4,4,2,642,6,0,273,915,0,0,1,3,6.838405200847344,975,0,7.553810852008231,1,0,2,1,4,1,2,8,4,1,5,0,14.0,3,2,493,3,3,2,144,133,0,0,0,0,0,2,1,0,7,2008,3,2,12.254862809699606,0,0,0
445,446,20,2,4.290459441148391,9.19573421958682,0,1,3,3,0,0,0,6,2,0,0,1,6,5,53,53,1,0,9,9,2,0.0,3,3,1,4,4,4,6,0,6,0,1436,1436,0,1,1,3,7.4318919168078,0,0,7.4318919168078,0,0,1,0,3,1,3,7,4,1,2,0,53.0,3,2,480,3,3,2,0,0,0,0,0,0,0,3,1,0,11,2009,0,2,11.755871643580617,0,0,0
446,447,20,2,4.919980925828125,9.71063069382679,0,1,0,3,0,0,0,11,5,0,0,1,6,6,44,8,0,0,1,5,2,0.0,1,3,1,4,4,4,0,247,5,713,557,1517,0,0,1,3,7.543273346705446,0,0,7.543273346705446,0,0,2,1,2,1,2,6,2,1,2,0,44.0,0,2,578,3,3,2,0,0,0,0,0,0,0,2,1,0,6,2010,3,2,12.154779351142624,0,0,0
447,448,60,2,4.23410650459726,9.324918276683619,0,1,0,3,0,0,0,7,2,0,0,2,7,5,8,7,0,0,8,8,2,0.0,1,3,2,2,4,4,6,0,6,0,930,930,0,2,1,3,6.862757913051401,930,0,7.542213463193403,0,0,2,1,4,1,2,10,4,1,5,0,8.0,0,2,431,3,3,2,89,0,0,0,0,0,0,2,1,0,7,2006,3,2,12.205572520488492,1,0,0
448,449,50,3,3.912023005428146,9.0595174822416,0,1,3,0,0,3,0,8,2,0,0,0,6,6,69,56,0,0,4,4,2,0.0,3,3,0,4,4,4,6,0,6,0,780,780,0,4,1,3,6.659293919683638,596,0,7.226936018493289,0,0,2,0,3,1,3,7,4,1,2,3,69.0,3,1,198,3,3,0,0,0,0,0,0,0,0,2,1,0,6,2006,3,2,11.691071650353702,0,0,0
449,450,50,3,3.912023005428146,8.699514748210191,0,1,3,3,0,3,0,15,2,0,0,0,3,7,59,5,0,0,4,4,2,0.0,3,1,1,4,4,4,0,331,6,0,318,649,0,0,1,3,6.520621127558696,504,0,7.075808863978387,0,0,1,1,2,1,3,6,4,0,3,3,26.0,3,1,308,3,3,2,0,176,0,0,0,0,0,2,1,0,6,2007,3,2,11.695247021764184,0,0,0
450,451,30,3,4.248495242049359,8.64541048921699,0,1,3,3,0,3,0,15,2,0,0,1,6,8,76,1,1,0,9,9,2,0.0,3,3,0,4,4,4,6,0,6,0,813,813,0,0,1,0,6.70073110954781,0,0,6.70073110954781,0,0,1,0,2,1,2,5,4,0,3,3,74.0,3,1,270,0,0,0,0,113,0,0,0,0,0,2,1,0,6,2006,3,2,11.608235644774552,0,0,0
451,452,20,2,4.127134385045092,11.167063280451986,0,1,0,2,0,3,1,3,2,0,0,1,7,5,31,31,0,1,5,5,2,0.0,3,3,1,2,4,1,0,655,6,0,878,1533,0,4,1,3,7.334981878871814,0,0,7.334981878871814,1,0,2,0,2,1,2,5,4,2,5,0,31.0,3,2,576,3,3,2,200,54,0,0,0,0,0,2,1,0,12,2006,3,2,12.542544882151386,0,0,0
452,453,60,2,4.23410650459726,9.138092207768558,0,1,0,3,0,0,0,22,2,0,0,2,6,5,11,10,1,0,8,8,1,42.0,1,3,2,0,4,4,0,742,6,0,130,872,0,0,1,3,6.78897174299217,868,0,7.470793774195062,1,0,2,1,3,1,3,7,4,0,3,0,11.0,0,2,422,3,3,2,144,122,0,0,0,0,0,2,1,0,7,2007,3,2,12.225875272826354,1,0,0
453,454,60,0,4.31748811353631,9.104979856318357,0,1,3,3,0,3,0,20,2,0,0,2,8,5,1,1,0,0,8,8,2,0.0,1,3,2,2,4,4,6,0,6,0,768,768,0,0,1,3,6.666956792429207,804,0,7.371489295214277,0,0,2,1,3,1,2,6,4,0,3,0,1.0,2,2,676,3,3,2,0,30,0,0,0,0,0,2,1,0,6,2009,3,2,12.254862809699606,0,0,0
454,455,90,2,4.143134726391533,9.137447046455858,0,1,3,3,0,3,0,10,2,0,2,1,5,5,30,30,0,0,5,5,2,0.0,3,3,1,4,4,4,0,1606,6,0,122,1728,0,4,1,3,7.454719949364001,0,0,7.454719949364001,2,0,2,0,4,2,3,8,4,0,3,3,30.0,3,2,560,3,3,2,0,0,0,0,0,0,0,2,1,0,7,2006,3,1,12.144197241812087,0,0,0
455,456,20,2,4.382026634673881,9.169518377455928,0,1,3,3,0,3,0,12,2,0,0,1,7,6,34,34,1,0,3,3,1,320.0,3,3,1,4,4,4,0,916,6,0,326,1242,0,1,1,3,7.124478262493424,0,0,7.124478262493424,0,0,1,1,3,1,3,6,4,1,5,0,34.0,3,2,528,3,3,2,0,0,0,0,0,0,0,2,1,0,9,2007,3,2,12.075394321888057,0,0,0
456,457,70,3,3.5263605246161616,8.427487278331744,0,0,3,3,0,3,0,15,2,0,0,2,5,5,92,58,0,0,0,0,2,0.0,3,3,0,4,4,4,6,0,6,0,624,624,0,1,0,3,6.436150368369428,720,0,7.203405521083095,0,0,1,0,4,1,3,7,4,0,3,3,92.0,3,3,513,0,0,2,0,0,96,0,0,0,0,2,1,0,5,2008,0,0,11.49272275765271,0,0,0
457,458,20,2,4.23410650459726,10.882321065382621,0,1,0,2,0,1,1,3,2,0,0,1,4,6,54,14,2,1,5,5,2,0.0,3,3,1,2,4,1,1,1116,6,0,248,1364,0,0,1,3,7.416378479192928,0,0,7.416378479192928,1,0,1,0,2,1,2,6,0,2,2,0,54.0,0,2,529,3,3,2,224,137,0,0,0,0,0,2,1,0,3,2008,3,2,12.4529327234617,1,0,0
458,459,70,3,4.23410650459726,8.536995818712418,0,0,3,3,0,3,0,15,2,0,0,2,8,7,83,12,1,0,7,10,2,0.0,3,1,2,4,4,4,6,0,6,0,588,588,0,1,1,3,6.725033642166843,833,0,7.418180822726788,0,0,1,0,3,1,2,7,4,1,2,3,83.0,3,1,228,3,3,2,192,63,0,0,0,0,0,3,1,0,6,2008,3,2,11.9891596439666,1,0,0
459,460,50,2,4.23410650459726,8.855805992536562,0,1,0,0,0,0,0,2,2,0,0,0,5,4,59,59,0,0,4,4,0,161.0,3,3,1,4,4,4,3,185,6,0,524,709,0,4,1,3,6.88653164253051,224,0,7.0925737159746784,1,0,1,0,3,1,2,5,4,1,5,3,59.0,3,1,352,3,3,2,0,0,248,0,0,0,0,2,1,0,7,2009,3,2,11.608235644774552,1,0,0
460,461,60,0,4.31748811353631,8.987696695703624,0,1,0,3,0,3,0,20,4,0,0,2,8,5,0,0,0,0,8,8,4,110.0,1,3,2,2,4,4,2,544,6,0,288,832,0,0,1,3,6.723832440821209,1103,0,7.5678626054638825,1,0,2,1,3,1,3,8,4,0,3,2,0.0,0,2,552,3,3,2,0,150,0,0,0,0,0,2,1,0,12,2009,1,3,12.481561937216318,0,0,0
461,462,70,2,4.0943445622221,8.881836305004146,0,1,3,3,0,3,0,17,1,0,0,2,7,9,73,2,0,0,9,9,2,0.0,1,1,2,2,1,4,0,350,1,210,0,560,0,0,1,3,6.354370040797351,560,0,7.034387929915503,1,0,1,0,3,1,2,6,4,0,3,3,38.0,2,2,576,3,3,2,256,0,0,0,0,0,0,3,1,0,4,2009,3,2,11.951180395901384,0,0,0
462,463,20,2,4.0943445622221,9.0217190130337,0,1,0,3,0,3,0,18,2,0,0,1,5,5,44,44,0,0,4,4,2,0.0,3,3,1,4,4,4,5,553,1,311,0,864,0,2,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,4,1,4,3,44.0,3,1,360,3,3,2,0,0,236,0,0,0,0,1,1,0,12,2009,3,2,11.041048081342682,0,0,0
463,464,70,2,4.30406509320417,9.391661428436555,0,1,0,1,0,3,1,5,2,0,0,2,6,7,74,13,1,0,7,7,2,0.0,3,3,1,4,4,4,3,326,6,0,389,715,0,1,1,0,6.744059186311348,811,0,7.414572881350589,0,0,1,1,3,1,3,6,4,1,2,3,69.0,3,1,240,3,3,2,0,0,0,0,0,0,0,2,1,0,8,2008,3,2,12.147913731356642,0,0,0
464,465,20,2,4.0943445622221,9.039552050995901,0,1,3,1,0,3,1,4,2,0,0,1,5,5,31,31,0,0,3,3,1,136.0,3,3,1,2,4,4,5,616,6,0,424,1040,0,4,1,3,6.946975992135418,0,0,6.946975992135418,0,0,2,0,3,1,3,5,4,0,3,4,29.0,1,0,0,1,1,2,0,0,0,0,0,0,0,2,1,0,8,2009,3,2,11.728036844587175,0,0,1
465,466,120,3,4.23410650459726,8.030084094267563,0,1,3,3,0,3,0,0,2,0,4,1,7,5,2,2,1,0,8,8,1,18.0,1,3,2,2,4,4,6,0,6,0,1375,1375,0,0,1,3,7.254177846456518,0,0,7.254177846456518,0,0,2,0,2,1,2,6,4,1,5,0,2.0,0,2,398,3,3,2,144,20,0,0,0,0,0,2,1,0,5,2006,3,2,12.093687514935382,1,0,0
466,467,20,2,4.442651256490317,9.271247306879705,0,1,3,3,0,3,0,11,2,0,0,1,7,5,37,37,2,1,5,5,2,0.0,3,1,1,4,1,1,2,778,6,0,499,1277,0,4,1,3,7.152268856032539,0,0,7.152268856032539,1,0,1,0,2,1,3,5,4,1,4,0,37.0,3,2,526,3,3,2,0,0,0,0,176,0,0,1,1,0,4,2007,3,2,12.025749091398891,0,0,0
467,468,70,2,4.3694478524670215,9.156939595249067,0,1,3,3,0,3,0,11,0,0,0,2,5,7,65,12,0,0,4,4,4,224.0,3,3,1,4,4,4,3,386,6,0,342,728,0,0,1,3,6.78897174299217,756,0,7.404887575616125,0,0,1,1,3,1,2,7,4,2,2,0,65.0,3,1,312,3,3,2,168,0,0,0,0,0,0,2,1,0,6,2007,3,2,11.894780707439258,0,0,0
468,469,20,2,4.584967478670572,9.343821763350663,0,1,0,3,0,3,0,14,2,0,0,1,8,5,1,1,0,0,8,8,4,248.0,1,3,2,2,4,4,6,0,6,0,1626,1626,0,0,1,3,7.3987862754199485,0,0,7.3987862754199485,0,0,2,0,3,1,2,7,4,1,2,0,1.0,2,3,866,3,3,2,0,44,0,0,0,0,0,2,1,0,5,2007,3,2,12.429216196844383,0,0,0
469,470,60,2,4.330733340286331,9.136801468641313,0,1,0,3,0,0,0,19,5,0,0,2,6,5,15,15,0,0,3,3,1,120.0,1,3,2,2,4,4,2,426,6,0,406,832,0,0,1,3,6.723832440821209,878,0,7.444248649496705,0,0,2,1,3,1,2,7,4,0,3,0,15.0,2,2,506,3,3,2,144,70,0,0,0,0,0,2,1,0,6,2008,3,2,12.138863895836725,0,0,0
470,471,120,2,4.23410650459726,8.827614750837508,0,1,0,3,0,0,0,21,2,0,4,1,8,5,25,25,0,0,3,3,2,0.0,1,3,2,2,4,0,2,368,1,1120,0,1488,0,4,1,3,7.31455283232408,0,0,7.31455283232408,1,0,1,1,1,1,2,4,4,0,3,0,25.0,2,2,528,3,3,2,0,54,0,0,140,0,0,2,1,0,6,2010,3,2,12.26434155365415,1,0,0
471,472,60,2,4.5217885770490405,9.388653907372598,0,1,3,3,0,3,0,12,5,0,0,2,7,6,30,30,2,1,10,5,2,0.0,3,3,1,2,4,4,6,0,6,0,808,808,0,4,1,3,7.057036981697891,808,0,7.585281078639126,0,0,2,1,3,1,3,8,4,1,2,0,30.0,2,2,534,3,3,2,0,0,0,0,276,0,0,2,1,0,11,2007,3,2,12.154779351142624,0,0,0
472,473,180,3,3.5553480614894135,8.209308411646937,0,1,3,3,0,3,0,6,2,0,4,5,6,5,3,3,0,0,8,8,1,80.0,3,3,2,2,4,1,2,459,6,0,88,547,0,0,1,3,6.977281341630747,0,0,6.977281341630747,1,0,1,0,2,1,3,5,4,0,3,1,3.0,2,2,525,3,3,2,0,28,0,0,0,0,0,2,1,0,6,2008,3,2,11.904967552746252,0,0,0
473,474,20,2,4.700480365792417,9.614270969992395,0,1,0,3,0,3,0,14,2,0,0,1,8,5,1,0,0,0,8,8,1,304.0,1,3,2,0,4,1,2,1350,6,0,626,1976,0,0,1,3,7.588829878307813,0,0,7.588829878307813,1,0,2,0,2,1,2,7,4,1,0,0,1.0,2,3,908,3,3,2,250,63,0,0,0,0,0,2,1,0,7,2007,1,3,12.994530005894443,0,0,0
474,475,120,2,3.713572066704308,8.58110651715989,0,1,3,3,0,3,0,21,2,0,4,1,8,5,7,7,0,0,2,2,2,0.0,1,3,2,2,4,0,2,1196,6,0,298,1494,0,0,1,3,7.409741954080923,0,0,7.409741954080923,1,0,2,0,2,1,0,6,4,0,3,0,7.0,2,2,499,3,3,2,96,48,0,0,0,0,0,2,1,0,8,2007,3,2,12.43320821811392,0,0,0
475,476,20,2,4.382026634673881,9.045465728785949,0,1,3,3,0,0,0,18,2,0,0,1,5,6,44,44,1,0,3,3,2,0.0,3,3,1,4,4,4,2,630,6,0,340,970,0,4,1,3,6.877296071497429,0,0,6.877296071497429,1,0,1,0,2,1,3,5,4,0,3,3,11.0,3,2,624,3,3,2,0,24,0,0,192,0,0,2,1,0,7,2007,3,2,11.794337924408413,0,0,0
476,477,20,2,4.31748811353631,9.482274087459825,0,1,3,3,0,3,1,4,2,0,0,1,6,5,11,10,0,0,8,8,1,215.0,3,3,2,2,4,1,2,994,6,0,484,1478,0,0,1,3,7.30854279753919,0,0,7.30854279753919,1,0,2,0,3,1,2,7,4,1,5,0,11.0,0,2,508,3,3,2,140,39,0,0,0,0,0,2,1,0,4,2008,3,2,12.249610947544657,0,0,0
477,478,60,2,4.653960350157523,9.524640032332234,0,1,3,3,0,3,0,14,2,0,0,2,9,5,1,1,1,0,8,8,1,772.0,0,3,2,2,4,0,6,0,6,0,2153,2153,0,0,1,3,7.634820677745543,574,0,7.879669914604289,0,0,2,1,3,1,0,9,4,1,2,2,1.0,0,3,694,3,3,2,414,84,0,0,0,0,0,2,1,0,3,2007,3,2,12.84792653170257,0,0,0
478,479,20,2,4.3694478524670215,9.272093768251665,0,1,3,3,0,3,0,4,2,0,0,1,8,5,2,1,1,0,8,8,4,336.0,1,3,2,0,4,1,2,1288,6,0,417,1705,0,0,1,3,7.4489161025442,0,0,7.4489161025442,1,0,2,0,3,1,2,7,4,1,2,0,2.0,2,3,826,3,3,2,208,44,0,0,0,0,0,2,1,0,9,2009,3,2,12.601487417784837,0,0,0
479,480,30,3,3.912023005428146,8.686935966003333,0,1,3,0,0,3,0,15,2,0,0,1,4,7,70,7,1,0,7,7,0,435.0,3,3,0,1,4,4,5,168,6,0,739,907,0,4,1,3,7.030857476116121,0,0,7.030857476116121,0,0,1,0,2,1,3,7,4,0,3,3,12.0,3,2,672,3,3,2,0,72,0,0,0,0,0,3,1,0,3,2007,3,4,11.401669829409995,0,0,0
